eventid,datetime,extended,country,region,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1,targtype1,targsubtype1,nkill,nwound,property,propextent,ishostkid,ransom
197909000000.0,722607,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,1.6727248110389006,-1.5974516436286348,-1.7666047821945512,0.0,0.0,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722607,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.5974516436286348,-1.7666047821945512,0.0,0.0,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722613,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-0.7199658342527149,-0.5193931726570437,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722617,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.4219544817534508,-1.3768511542140802,-0.16622400551048575,-0.4990964514724385,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
197909000000.0,722619,-0.33104235544094723,200,10,-0.4456877177388957,-0.4950376082042509,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.070960158003083,-0.8701714378394676,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722619,-0.33104235544094723,200,10,-0.11175715622624414,-0.4681464425185019,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.8517772831717879,-1.070960158003083,-0.8701714378394676,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722625,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.070960158003083,-0.8701714378394676,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197909000000.0,722629,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.4219544817534508,-1.6107033310023628,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197910000000.0,722650,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,0.684011460748757,1.0785967020628882,-0.27088061463400187,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197912000000.0,722698,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,0.8595086226239409,1.1565474276589824,0.0,0.0,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
197912000000.0,722698,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,0.684011460748757,0.4549908972941343,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198001000000.0,722746,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-0.7199658342527149,-0.5193931726570437,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
198001000000.0,722746,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-0.7199658342527149,-0.5193931726570437,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198001000000.0,722749,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.4219544817534508,-1.4937772426082214,-0.061567396386969564,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198001000000.0,722754,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,0.684011460748757,0.4549908972941343,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198002000000.0,722762,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,0.8595086226239409,1.1175720648609353,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198002000000.0,722778,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,1.5614972701246768,1.6632271440335948,1.4036251313422567,-0.4990964514724385,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198002000000.0,722786,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.070960158003083,-0.8311960750414206,-0.3755372237575181,0.1352344319154218,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198002000000.0,722786,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-0.36897151050234694,-0.2855409958687609,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198002000000.0,722786,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.5974516436286348,2.769366090976683e-16,-0.3755372237575181,-0.4990964514724385,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198003000000.0,722804,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,0.684011460748757,1.0785967020628882,0.0,0.0,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198003000000.0,722804,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.5974516436286348,-2.000456958982834,0.0,0.0,0.8048299602163218,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198004000000.0,722820,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.4219544817534508,-1.6107033310023628,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198004000000.0,722825,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.8517772831717879,-1.070960158003083,-1.0650482518297033,0.0,0.0,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198004000000.0,722848,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.4219544817534508,-1.6107033310023628,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198004000000.0,722849,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,1.1678243921967628,-0.36897151050234694,-0.2465656330707138,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198005000000.0,722872,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.4219544817534508,-1.4937772426082214,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198005000000.0,722878,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,2.682525648723176,1.736994431999861,2.769366090976683e-16,-0.21855231007224382,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198006000000.0,722880,-0.33104235544094723,200,10,0.7834082981416302,2.5187248525919648,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,-4.793328697262478,-0.39810140837361147,-1.3566777020139256,-1.070960158003083,2.769366090976683e-16,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198006000000.0,722898,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-1.5974516436286348,2.769366090976683e-16,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198006000000.0,722899,-0.33104235544094723,200,10,-0.4456877177388957,-0.4950376082042509,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,-0.01797718675197899,-0.12963954467657246,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198006000000.0,722902,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.070960158003083,-1.1429989774257974,0.0,0.0,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198006000000.0,722905,-0.33104235544094723,200,10,0.21222956610692933,-1.155013797349472,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.8517772831717879,-1.070960158003083,-1.0650482518297033,0.0,0.0,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198006000000.0,722905,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.8517772831717879,-1.4219544817534508,-1.4158265170121271,0.3570590401070951,-0.4990964514724385,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
198006000000.0,722906,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,-4.793328697262478,-0.39810140837361147,-1.3566777020139256,-1.4219544817534508,-1.5327526054062686,-0.3755372237575181,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198007000000.0,722910,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,1.5614972701246768,1.6632271440335948,0.0,0.0,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
198007000000.0,722911,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.070960158003083,-0.8311960750414206,-0.16622400551048575,-0.4990964514724385,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
198007000000.0,722911,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.8517772831717879,-1.070960158003083,-0.8701714378394676,-0.11389570094872765,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
198007000000.0,722915,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,1.5614972701246768,1.7411778696296891,0.0,0.0,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198007000000.0,722931,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.5974516436286348,-1.9225062333867398,0.20007412642182085,0.579266050286924,0.8048299602163218,2.50348555527042,-0.18430105789110846,0.4635086928743021
198008000000.0,722955,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,-1.84765902916926,0.20862328940035132,-0.39810140837361147,-0.34687686432965026,-1.070960158003083,-0.8311960750414206,0.0,0.0,0.8048299602163218,-1.1023305097477196,-0.18430105789110846,0.4635086928743021
198012000000.0,723076,-0.33104235544094723,200,10,0.7586554181274916,-0.196651633647843,-0.3449388300926812,-0.32354468742703196,0.03655751250675475,0.17994525902413608,0.5412254015556202,0.20862328940035132,-0.39810140837361147,-1.3566777020139256,0.8595086226239409,1.1175720648609353,-0.32320891919576,-0.4990964514724385,0.5842267600363038,-1.6013040071785675e-15,-0.18430105789110846,0.4635086928743021
