crit1,crit2,crit3,vicinity,extended,ishostkid,suicide,propextent,nkill,nwound,success
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,3.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,6.0,8.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,19.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,3.0,0.0,1
1,0,1,1,0,0.0,0,4.0,10.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,3.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,3.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,2.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,9.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,1,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,1,4.0,10.0,3.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,4.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,1,0.0,0,3.0,1.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,0
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,1,4.0,3.0,7.0,1
1,1,1,0,0,0.0,0,3.0,1.0,6.0,0
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,1.0,0,4.0,1.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,11.0,0.0,1
1,1,1,0,1,0.0,0,3.0,4.0,1.0,1
1,1,1,0,0,0.0,1,3.0,15.0,28.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,1,0,1.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,1.0,1
1,1,1,1,0,0.0,0,4.0,0.0,3.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,3.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,5.0,1.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,6.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,11.0,4.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
0,1,1,0,0,0.0,0,4.0,0.0,10.0,1
1,1,1,1,0,1.0,0,4.0,12.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,9.0,1
1,1,1,0,0,0.0,0,4.0,1.0,8.0,1
1,1,1,0,0,0.0,0,3.0,1.0,4.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,11.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,1.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,3.0,1
1,1,1,0,0,0.0,0,4.0,1.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,10.0,7.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,4.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,4.0,1
1,1,1,1,0,0.0,0,3.0,0.0,4.0,1
1,1,1,0,0,0.0,0,3.0,1.0,2.0,0
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,3.0,3.0,1
1,1,1,1,0,0.0,1,3.0,12.0,22.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,3.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,1,3.0,57.0,158.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,8.0,1
1,1,1,0,0,0.0,0,4.0,0.0,13.0,1
1,1,1,0,0,0.0,0,3.0,0.0,3.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,6.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,8.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,1.0,0,4.0,12.0,90.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,1,0,0.0,0,3.0,1.0,6.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,9.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,2.0,7.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,10.0,0
1,1,1,0,0,0.0,1,4.0,14.0,17.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,4.0,1
1,1,1,0,0,0.0,1,4.0,1.0,2.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,9.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,3.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,8.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
0,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,6.0,1
1,1,1,0,0,0.0,0,4.0,0.0,7.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,1,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,1,4.0,10.0,12.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,1,4.0,25.0,140.0,1
1,1,1,0,0,0.0,0,3.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,0
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,6.0,16.0,1
1,1,1,0,0,0.0,0,4.0,10.0,65.0,1
1,1,1,0,0,0.0,0,4.0,2.0,4.0,1
1,1,1,0,0,0.0,0,4.0,4.0,20.0,1
1,1,1,0,0,0.0,0,4.0,12.0,25.0,1
1,1,1,0,0,0.0,0,4.0,12.0,25.0,1
1,1,1,0,0,0.0,0,4.0,5.0,15.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,4.0,0.0,1
1,1,1,0,0,0.0,0,4.0,9.0,57.0,1
1,1,1,0,0,0.0,0,4.0,4.0,1.0,1
1,1,1,0,0,0.0,0,4.0,12.0,5.0,1
1,1,1,0,0,0.0,1,4.0,2.0,9.0,0
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,9.0,20.0,1
1,1,1,0,0,0.0,0,4.0,2.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,3.0,0
1,1,1,1,0,0.0,0,4.0,7.0,23.0,1
1,1,1,0,0,0.0,0,4.0,6.0,25.0,1
1,1,1,0,0,0.0,0,4.0,2.0,6.0,0
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,8.0,1
1,1,1,0,0,0.0,0,4.0,0.0,7.0,1
1,1,1,0,0,0.0,0,4.0,1.0,4.0,1
1,1,1,0,0,0.0,0,4.0,13.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,8.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,1,4.0,11.0,17.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,1,0,0.0,0,4.0,1.0,14.0,1
1,1,1,0,0,0.0,0,4.0,13.0,8.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,0
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,2.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,10.0,1
1,1,1,0,0,0.0,0,4.0,2.0,3.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,0
1,1,1,1,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,4.0,6.0,3.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
0,1,1,0,0,0.0,0,3.0,0.0,0.0,1
0,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,4.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,3.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,11.0,8.0,1
1,1,1,0,0,0.0,0,4.0,0.0,7.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,1,2.0,1.0,1.0,1
1,1,1,0,1,1.0,0,4.0,14.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,4.0,1.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,1.0,1
1,1,1,1,0,0.0,0,4.0,0.0,7.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,0,4.0,3.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,7.0,1
1,1,1,0,0,0.0,0,2.0,0.0,3.0,1
1,1,1,1,1,1.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,6.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,8.0,0.0,1
1,1,1,0,0,0.0,0,4.0,11.0,1.0,1
1,1,1,0,0,1.0,0,4.0,8.0,11.0,1
1,1,1,0,0,0.0,0,4.0,1.0,3.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,2.0,11.0,21.0,1
1,1,1,0,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,5.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,2.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,1.0,4.0,1
1,1,1,0,0,0.0,0,3.0,0.0,3.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,7.0,1.0,1
1,1,1,0,1,1.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,1,4.0,3.0,16.0,1
1,1,1,0,0,0.0,1,4.0,3.0,3.0,0
1,1,1,0,0,0.0,0,4.0,0.0,9.0,1
1,1,1,0,0,0.0,0,4.0,3.0,8.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,0
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,6.0,0
1,1,1,0,1,1.0,0,4.0,4.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,5.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,2.0,0
1,1,1,1,1,1.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,1.0,4.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,1,1.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,1,4.0,1.0,3.0,0
1,1,1,0,0,0.0,0,4.0,2.0,7.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,0.0,0,4.0,6.0,0.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,5.0,1
1,1,1,1,0,0.0,0,3.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,3.0,0
1,1,1,0,0,0.0,0,4.0,5.0,8.0,1
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,1,4.0,5.0,10.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,0
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,5.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,2.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,5.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,3.0,0
1,1,1,0,0,0.0,1,3.0,32.0,50.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,1,3.0,49.0,77.0,1
1,1,1,0,0,0.0,0,4.0,0.0,4.0,1
1,1,1,0,0,0.0,0,3.0,3.0,7.0,1
1,1,1,0,0,0.0,0,4.0,2.0,1.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,7.0,1
1,1,1,0,0,0.0,1,4.0,66.0,127.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,4.0,20.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,15.0,1
1,1,1,1,0,0.0,0,4.0,3.0,5.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,13.0,4.0,1
1,1,1,0,0,0.0,0,4.0,1.0,3.0,1
1,1,1,0,0,0.0,0,4.0,8.0,21.0,1
1,1,1,0,0,0.0,1,4.0,6.0,9.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,1.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,6.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,1.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,0
1,1,1,0,1,1.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,3.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,6.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,1.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,4.0,1
1,1,1,0,0,0.0,0,4.0,0.0,1.0,0
1,1,1,0,0,0.0,0,4.0,0.0,2.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,0
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,3.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
1,1,1,1,0,1.0,0,4.0,1.0,0.0,1
1,1,1,1,0,0.0,0,4.0,0.0,3.0,1
1,1,1,0,0,0.0,0,3.0,2.0,3.0,1
1,1,1,0,0,0.0,0,4.0,0.0,0.0,1
